id,trackGenre,trackGenreLabel,title,artist,popularity,valence,energy,quadrant,spotifyId,youtubeVideoId,youtubeUrl,youtubeSearchUrl
spotify-2vWBUC9djv6BtiGlmKiQaH,indie,Indie,YKWIM?,Yot Club,84,0.228,0.537,tense,2vWBUC9djv6BtiGlmKiQaH,,,https://www.youtube.com/results?search_query=Yot%20Club%20YKWIM%3F%20official%20audio
spotify-7H7NyZ3G075GqPx2evsfeb,edm,Edm,Chamber Of Reflection,Mac DeMarco,82,0.506,0.557,happy,7H7NyZ3G075GqPx2evsfeb,,,https://www.youtube.com/results?search_query=Mac%20DeMarco%20Chamber%20Of%20Reflection%20official%20audio
spotify-11iIikXxC6NP0Ma8vMD27x,garage,Garage,Alien Blues,Vundabar,82,0.433,0.757,tense,11iIikXxC6NP0Ma8vMD27x,,,https://www.youtube.com/results?search_query=Vundabar%20Alien%20Blues%20official%20audio
spotify-1BncfTJAWxrsxyT9culBrj,ambient,Ambient,Experience,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",79,0.036,0.449,sad_low,1BncfTJAWxrsxyT9culBrj,,,https://www.youtube.com/results?search_query=Ludovico%20Einaudi%2C%20Daniel%20Hope%2C%20I%20Virtuosi%20Italiani%20Experience%20official%20audio
spotify-4pTkDIlpFNoeWbahu8pVXW,electro,Electro,Shootout,"Izzamuzzic, Julien Marchal",78,0.553,0.578,happy,4pTkDIlpFNoeWbahu8pVXW,,,https://www.youtube.com/results?search_query=Izzamuzzic%2C%20Julien%20Marchal%20Shootout%20official%20audio
spotify-7svpAkwc6xaSxlbZ7V7JiS,emo,Emo,i was all over her,salvia palth,77,0.0601,0.353,sad_low,7svpAkwc6xaSxlbZ7V7JiS,,,https://www.youtube.com/results?search_query=salvia%20palth%20i%20was%20all%20over%20her%20official%20audio
spotify-3r44Otr6SVUja3SYsCuhVY,electro,Electro,Shootout (Sped Up),"Izzamuzzic, Julien Marchal",76,0.768,0.605,happy,3r44Otr6SVUja3SYsCuhVY,,,https://www.youtube.com/results?search_query=Izzamuzzic%2C%20Julien%20Marchal%20Shootout%20(Sped%20Up)%20official%20audio
spotify-7sIx70dGj3VBiHWr0KZXfD,indie-pop,Indie Pop,Blondie,Current Joys,76,0.866,0.626,happy,7sIx70dGj3VBiHWr0KZXfD,,,https://www.youtube.com/results?search_query=Current%20Joys%20Blondie%20official%20audio
spotify-1SHB1hp6267UK9bJQUxYvO,indie,Indie,Судно (Борис Рижий),Molchat Doma,75,0.467,0.75,tense,1SHB1hp6267UK9bJQUxYvO,,,https://www.youtube.com/results?search_query=Molchat%20Doma%20%D0%A1%D1%83%D0%B4%D0%BD%D0%BE%20(%D0%91%D0%BE%D1%80%D0%B8%D1%81%20%D0%A0%D0%B8%D0%B6%D0%B8%D0%B9)%20official%20audio
spotify-6wfb4nI2Vih263JqC8WSoW,turkish,Turkish,M.,Anıl Emre Daldal,75,0.444,0.366,sad_low,6wfb4nI2Vih263JqC8WSoW,,,https://www.youtube.com/results?search_query=An%C4%B1l%20Emre%20Daldal%20M.%20official%20audio
spotify-2aJDlirz6v2a4HREki98cP,ambient,Ambient,Glue,Bicep,74,0.42,0.798,tense,2aJDlirz6v2a4HREki98cP,,,https://www.youtube.com/results?search_query=Bicep%20Glue%20official%20audio
spotify-6pWgRkpqVfxnj3WuIcJ7WP,german,German,Cornfield Chase,Hans Zimmer,74,0.048,0.226,sad_low,6pWgRkpqVfxnj3WuIcJ7WP,,,https://www.youtube.com/results?search_query=Hans%20Zimmer%20Cornfield%20Chase%20official%20audio
spotify-0CMYUXTTTmI6Lwc0opH2XG,sleep,Sleep,Herinneringen,Sohn Aelia,74,0.0581,0.00342,sad_low,0CMYUXTTTmI6Lwc0opH2XG,,,https://www.youtube.com/results?search_query=Sohn%20Aelia%20Herinneringen%20official%20audio
spotify-14rZjW3RioG7WesZhYESso,ambient,Ambient,"Comptine d'un autre été, l'après-midi",Yann Tiersen,73,0.0542,0.192,sad_low,14rZjW3RioG7WesZhYESso,,,https://www.youtube.com/results?search_query=Yann%20Tiersen%20Comptine%20d'un%20autre%20%C3%A9t%C3%A9%2C%20l'apr%C3%A8s-midi%20official%20audio
spotify-3weNRklVDqb4Rr5MhKBR3D,ambient,Ambient,Nuvole Bianche,Ludovico Einaudi,73,0.0454,0.0582,sad_low,3weNRklVDqb4Rr5MhKBR3D,,,https://www.youtube.com/results?search_query=Ludovico%20Einaudi%20Nuvole%20Bianche%20official%20audio
spotify-2usrT8QIbIk9y0NEtQwS4j,indie,Indie,Intro,The xx,73,0.152,0.778,tense,2usrT8QIbIk9y0NEtQwS4j,,,https://www.youtube.com/results?search_query=The%20xx%20Intro%20official%20audio
spotify-0LoQuiekvzqx7n8flgEKzF,blues,Blues,Get It On,T. Rex,71,0.911,0.878,happy,0LoQuiekvzqx7n8flgEKzF,,,https://www.youtube.com/results?search_query=T.%20Rex%20Get%20It%20On%20official%20audio
spotify-0ytvsZOerGzUWfHXVT2Sgy,chill,Chill,Eternal Youth,RŮDE,71,0.0454,0.487,sad_low,0ytvsZOerGzUWfHXVT2Sgy,,,https://www.youtube.com/results?search_query=R%C5%AEDE%20Eternal%20Youth%20official%20audio
spotify-2agBDIr9MYDUducQPC1sFU,classical,Classical,River Flows In You,Yiruma,71,0.116,0.22,sad_low,2agBDIr9MYDUducQPC1sFU,,,https://www.youtube.com/results?search_query=Yiruma%20River%20Flows%20In%20You%20official%20audio
spotify-3qLZ866ZfaK0B0R5FIqXLG,hard-rock,Hard Rock,She Sells Sanctuary,The Cult,71,0.419,0.765,tense,3qLZ866ZfaK0B0R5FIqXLG,,,https://www.youtube.com/results?search_query=The%20Cult%20She%20Sells%20Sanctuary%20official%20audio
spotify-5LEHlRPjGcZ5RdagAwXpHS,sleep,Sleep,Beautiful Imagination,Little Circuits,71,0.0591,0.0333,sad_low,5LEHlRPjGcZ5RdagAwXpHS,,,https://www.youtube.com/results?search_query=Little%20Circuits%20Beautiful%20Imagination%20official%20audio
spotify-07UDTaRYJAsIhUZTyZSUzM,sleep,Sleep,Ons,Huma,71,0.0459,0.0185,sad_low,07UDTaRYJAsIhUZTyZSUzM,,,https://www.youtube.com/results?search_query=Huma%20Ons%20official%20audio
spotify-0Dkibk70FDp6t7eOZNemNQ,ambient,Ambient,Una Mattina,Ludovico Einaudi,70,0.07,0.0297,sad_low,0Dkibk70FDp6t7eOZNemNQ,,,https://www.youtube.com/results?search_query=Ludovico%20Einaudi%20Una%20Mattina%20official%20audio
spotify-2p5THyuNwpJ9c7ex3TN383,classical,Classical,Nowesind,Jacob David,70,0.318,0.0902,sad_low,2p5THyuNwpJ9c7ex3TN383,,,https://www.youtube.com/results?search_query=Jacob%20David%20Nowesind%20official%20audio
spotify-0jOnZhF75V68VsBObWx2XO,classical,Classical,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","Camille Saint-Saëns, Yo-Yo Ma, Kathryn Stott",70,0.0573,0.0161,sad_low,0jOnZhF75V68VsBObWx2XO,,,https://www.youtube.com/results?search_query=Camille%20Saint-Sa%C3%ABns%2C%20Yo-Yo%20Ma%2C%20Kathryn%20Stott%20The%20Carnival%20of%20the%20Animals%2C%20R.%20125%3A%20XIII.%20The%20Swan%20(Arr.%20for%20Cello%20and%20Piano)%20official%20audio
spotify-0ztqey3VhIZ3WINFu8kCo1,groove,Groove,Friendships,Pascal Letoublon,70,0.0742,0.78,tense,0ztqey3VhIZ3WINFu8kCo1,,,https://www.youtube.com/results?search_query=Pascal%20Letoublon%20Friendships%20official%20audio
spotify-19Hg1UCZaCdpHB37L7x63X,indie-pop,Indie Pop,EVERYTHING,The Black Skirts,70,0.387,0.373,sad_low,19Hg1UCZaCdpHB37L7x63X,,,https://www.youtube.com/results?search_query=The%20Black%20Skirts%20EVERYTHING%20official%20audio
spotify-2bjQvSk5T3A2dmnqqeRhzI,piano,Piano,Saying Things,Emanuel Fremont,70,0.0631,0.0381,sad_low,2bjQvSk5T3A2dmnqqeRhzI,,,https://www.youtube.com/results?search_query=Emanuel%20Fremont%20Saying%20Things%20official%20audio
spotify-48UNHWGzRfk4AOKrCJM7XJ,sleep,Sleep,I et andet liv,Minik Knudsen,70,0.111,0.00769,sad_low,48UNHWGzRfk4AOKrCJM7XJ,,,https://www.youtube.com/results?search_query=Minik%20Knudsen%20I%20et%20andet%20liv%20official%20audio
spotify-6Sy9BUbgFse0n0LPA5lwy5,trance,Trance,Sandstorm,Darude,70,0.587,0.965,happy,6Sy9BUbgFse0n0LPA5lwy5,,,https://www.youtube.com/results?search_query=Darude%20Sandstorm%20official%20audio
spotify-2m2GJpBjQNNphaCgBeoj7R,ambient,Ambient,Fracture,Stephan Moccio,69,0.126,0.0186,sad_low,2m2GJpBjQNNphaCgBeoj7R,,,https://www.youtube.com/results?search_query=Stephan%20Moccio%20Fracture%20official%20audio
spotify-6Q5uDNuuFYa8ToL3CCoHPC,ambient,Ambient,Poison Tree,Grouper,69,0.213,0.139,sad_low,6Q5uDNuuFYa8ToL3CCoHPC,,,https://www.youtube.com/results?search_query=Grouper%20Poison%20Tree%20official%20audio
spotify-3DNRdudZ2SstnDCVKFdXxG,classical,Classical,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto","Ludwig van Beethoven, Paul Lewis",69,0.151,0.00527,sad_low,3DNRdudZ2SstnDCVKFdXxG,,,https://www.youtube.com/results?search_query=Ludwig%20van%20Beethoven%2C%20Paul%20Lewis%20Sonata%20No.%2014%20%22Moonlight%22%20in%20C-Sharp%20Minor%22%2C%20Op.%2027%20No.%202%3A%20I.%20Adagio%20sostenuto%20official%20audio
spotify-429NtPmr12aypzFH3FkN9l,indie,Indie,Coffee,beabadoobee,69,0.301,0.137,sad_low,429NtPmr12aypzFH3FkN9l,,,https://www.youtube.com/results?search_query=beabadoobee%20Coffee%20official%20audio
spotify-2XPxkVgxyj4QVaW78kS5vb,piano,Piano,Estelle,Doris Casella,69,0.151,0.0575,sad_low,2XPxkVgxyj4QVaW78kS5vb,,,https://www.youtube.com/results?search_query=Doris%20Casella%20Estelle%20official%20audio
spotify-3VM35337X7Ro1tesUHnZ95,piano,Piano,Quand vous souriez,Libor Kolman,69,0.308,0.059,sad_low,3VM35337X7Ro1tesUHnZ95,,,https://www.youtube.com/results?search_query=Libor%20Kolman%20Quand%20vous%20souriez%20official%20audio
spotify-13CYT9XLC54qtyg0U8aqb7,sleep,Sleep,Hush,Yonatan Awate,69,0.0689,0.00935,sad_low,13CYT9XLC54qtyg0U8aqb7,,,https://www.youtube.com/results?search_query=Yonatan%20Awate%20Hush%20official%20audio
spotify-1uGy4uNI3SeVUien40Dtzo,sleep,Sleep,Tiniebla,Pearl Melendez,69,0.0426,0.0109,sad_low,1uGy4uNI3SeVUien40Dtzo,,,https://www.youtube.com/results?search_query=Pearl%20Melendez%20Tiniebla%20official%20audio
spotify-6IaSUc4wx1rzo8lGs4KOot,chill,Chill,School Rooftop - Slowed Down Version,"Hisohkah, WMD",68,0.231,0.255,sad_low,6IaSUc4wx1rzo8lGs4KOot,,,https://www.youtube.com/results?search_query=Hisohkah%2C%20WMD%20School%20Rooftop%20-%20Slowed%20Down%20Version%20official%20audio
spotify-5u5aVJKjSMJr4zesMPz7bL,classical,Classical,"Clair de Lune, L. 32","Claude Debussy, Martin Jones",68,0.0397,0.00532,sad_low,5u5aVJKjSMJr4zesMPz7bL,,,https://www.youtube.com/results?search_query=Claude%20Debussy%2C%20Martin%20Jones%20Clair%20de%20Lune%2C%20L.%2032%20official%20audio
spotify-3hWfKBt3n7j1xqIy6LA5ve,edm,Edm,Astronomia,"Vicetone, Tony Igy",68,0.326,0.945,tense,3hWfKBt3n7j1xqIy6LA5ve,,,https://www.youtube.com/results?search_query=Vicetone%2C%20Tony%20Igy%20Astronomia%20official%20audio
spotify-4IsHMzDbRE8q5Z4ALsQj3o,electronic,Electronic,Sky and Sand,"Paul Kalkbrenner, Fritz Kalkbrenner",68,0.526,0.329,relaxed,4IsHMzDbRE8q5Z4ALsQj3o,,,https://www.youtube.com/results?search_query=Paul%20Kalkbrenner%2C%20Fritz%20Kalkbrenner%20Sky%20and%20Sand%20official%20audio
spotify-2HwCcCi8Up9NECNBRt0yTV,piano,Piano,Hideaway,Igulfrid,68,0.154,0.0186,sad_low,2HwCcCi8Up9NECNBRt0yTV,,,https://www.youtube.com/results?search_query=Igulfrid%20Hideaway%20official%20audio
spotify-6oL6yOWVL8zJfwg2mlkMag,sleep,Sleep,Dans le noir,Charmaine D'Avis,68,0.0564,0.00735,sad_low,6oL6yOWVL8zJfwg2mlkMag,,,https://www.youtube.com/results?search_query=Charmaine%20D'Avis%20Dans%20le%20noir%20official%20audio
spotify-6uZF7xC32ewhpsm36IaM5T,sleep,Sleep,Neblinoso,Cameron Sinosa,68,0.0369,0.00582,sad_low,6uZF7xC32ewhpsm36IaM5T,,,https://www.youtube.com/results?search_query=Cameron%20Sinosa%20Neblinoso%20official%20audio
spotify-4qDHt2ClApBBzDAvhNGWFd,chill,Chill,Crab Rave,Noisestorm,67,0.245,0.933,tense,4qDHt2ClApBBzDAvhNGWFd,,,https://www.youtube.com/results?search_query=Noisestorm%20Crab%20Rave%20official%20audio
spotify-1VNvsvEsUpuUCbHpVop1vo,classical,Classical,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2","Frédéric Chopin, Daniel Barenboim",67,0.0929,0.00919,sad_low,1VNvsvEsUpuUCbHpVop1vo,,,https://www.youtube.com/results?search_query=Fr%C3%A9d%C3%A9ric%20Chopin%2C%20Daniel%20Barenboim%20Nocturne%20No.%202%20in%20E-Flat%20Major%2C%20Op.%209%20No.%202%20official%20audio
spotify-5DezuV0RFcMcgA11UGdGBR,piano,Piano,Hommage d'amitié,Gunnel Boek,67,0.375,0.043,sad_low,5DezuV0RFcMcgA11UGdGBR,,,https://www.youtube.com/results?search_query=Gunnel%20Boek%20Hommage%20d'amiti%C3%A9%20official%20audio
spotify-2mIrfke7vosXAEWfz6ucyo,punk-rock,Punk Rock,Lovesong - Remastered,The Cure,67,0.856,0.791,happy,2mIrfke7vosXAEWfz6ucyo,,,https://www.youtube.com/results?search_query=The%20Cure%20Lovesong%20-%20Remastered%20official%20audio
spotify-2u3TXM5CwRovxFJZID2OuF,sleep,Sleep,Blanket of White,Sleepy Clouds,67,0.144,0.00225,sad_low,2u3TXM5CwRovxFJZID2OuF,,,https://www.youtube.com/results?search_query=Sleepy%20Clouds%20Blanket%20of%20White%20official%20audio
spotify-5krhFNgUcYHwXlNPJJYzFM,techno,Techno,Tell Me Something Good,Ewan McVicar,67,0.961,0.796,happy,5krhFNgUcYHwXlNPJJYzFM,,,https://www.youtube.com/results?search_query=Ewan%20McVicar%20Tell%20Me%20Something%20Good%20official%20audio
spotify-2nLeVfLE8t3hzHhXkZ6Ez2,turkish,Turkish,La Câlin,Serhat Durmus,67,0.0673,0.439,sad_low,2nLeVfLE8t3hzHhXkZ6Ez2,,,https://www.youtube.com/results?search_query=Serhat%20Durmus%20La%20C%C3%A2lin%20official%20audio
spotify-2zhPy8zbBf53XgTtkEbnbO,chill,Chill,Oblivion,"Rufi-O, Lily Potter",66,0.685,0.131,relaxed,2zhPy8zbBf53XgTtkEbnbO,,,https://www.youtube.com/results?search_query=Rufi-O%2C%20Lily%20Potter%20Oblivion%20official%20audio
spotify-2MSgFefjK0T7Iwjvr3OKqV,classical,Classical,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.","Frédéric Chopin, Mikhail Pletnev",66,0.186,0.0047,sad_low,2MSgFefjK0T7Iwjvr3OKqV,,,https://www.youtube.com/results?search_query=Fr%C3%A9d%C3%A9ric%20Chopin%2C%20Mikhail%20Pletnev%20Chopin%3A%20Nocturne%20No.%2020%20in%20C-Sharp%20Minor%2C%20Op.%20Posth.%20official%20audio
spotify-5fdp9rXfEixCGLM1Og4EN1,classical,Classical,Gnossienne No. 1,"Erik Satie, Alena Cherny",66,0.0369,0.00579,sad_low,5fdp9rXfEixCGLM1Og4EN1,,,https://www.youtube.com/results?search_query=Erik%20Satie%2C%20Alena%20Cherny%20Gnossienne%20No.%201%20official%20audio
spotify-2UscVwaSo0fbaX5QxVgqH8,classical,Classical,Hourglass,Jiří Horák,66,0.334,0.00807,sad_low,2UscVwaSo0fbaX5QxVgqH8,,,https://www.youtube.com/results?search_query=Ji%C5%99%C3%AD%20Hor%C3%A1k%20Hourglass%20official%20audio
spotify-5bu9A6uphPWg39RC3ZKeku,german,German,"Goldberg Variations, BWV 988: Aria","Johann Sebastian Bach, Glenn Gould",66,0.244,0.0139,sad_low,5bu9A6uphPWg39RC3ZKeku,,,https://www.youtube.com/results?search_query=Johann%20Sebastian%20Bach%2C%20Glenn%20Gould%20Goldberg%20Variations%2C%20BWV%20988%3A%20Aria%20official%20audio
spotify-0yccHAlypw9zM9Pf33lLjd,piano,Piano,Returning,Milo Edale,66,0.351,0.0203,sad_low,0yccHAlypw9zM9Pf33lLjd,,,https://www.youtube.com/results?search_query=Milo%20Edale%20Returning%20official%20audio
spotify-0tL0JB08d5De5zBko245Y8,piano,Piano,Sommarvals,Christian Peterson-Bergling,66,0.339,0.0464,sad_low,0tL0JB08d5De5zBko245Y8,,,https://www.youtube.com/results?search_query=Christian%20Peterson-Bergling%20Sommarvals%20official%20audio
spotify-00PnFrg2QQzPqkeuxGxcz9,piano,Piano,Spheroidal,Kalen Elmsley,66,0.158,0.0221,sad_low,00PnFrg2QQzPqkeuxGxcz9,,,https://www.youtube.com/results?search_query=Kalen%20Elmsley%20Spheroidal%20official%20audio
spotify-1kh6iEcYhNL6jbMr5BVEVG,sleep,Sleep,Anatomy of Change,Oto Roth,66,0.0349,0.00333,sad_low,1kh6iEcYhNL6jbMr5BVEVG,,,https://www.youtube.com/results?search_query=Oto%20Roth%20Anatomy%20of%20Change%20official%20audio
spotify-70w16KjhO0HQz6eqllKYJo,sleep,Sleep,Appreciation,Vishal Casey,66,0.0872,0.0132,sad_low,70w16KjhO0HQz6eqllKYJo,,,https://www.youtube.com/results?search_query=Vishal%20Casey%20Appreciation%20official%20audio
spotify-7zwddyEol0Hg5K8HQd3srX,sleep,Sleep,La Caoba,Sayulita,66,0.117,0.0295,sad_low,7zwddyEol0Hg5K8HQd3srX,,,https://www.youtube.com/results?search_query=Sayulita%20La%20Caoba%20official%20audio
spotify-01yqm6MIIlCdOXCtrYJpRx,sleep,Sleep,Mo Chroidhe,Mila Harper,66,0.0734,0.00979,sad_low,01yqm6MIIlCdOXCtrYJpRx,,,https://www.youtube.com/results?search_query=Mila%20Harper%20Mo%20Chroidhe%20official%20audio
spotify-56y8h73SZXnIzR0fGSQlca,sleep,Sleep,Turndown Service,Adeline Verver,66,0.0593,0.0188,sad_low,56y8h73SZXnIzR0fGSQlca,,,https://www.youtube.com/results?search_query=Adeline%20Verver%20Turndown%20Service%20official%20audio
spotify-620GB7wI2P5ltdAy4hJVHZ,sleep,Sleep,Under Samma Himmel,Sanja Göransson,66,0.101,0.00176,sad_low,620GB7wI2P5ltdAy4hJVHZ,,,https://www.youtube.com/results?search_query=Sanja%20G%C3%B6ransson%20Under%20Samma%20Himmel%20official%20audio
spotify-0f5IlhiVWUUq4SGHyrRxIt,sleep,Sleep,Viento Estelar,Universo,66,0.0378,0.0405,sad_low,0f5IlhiVWUUq4SGHyrRxIt,,,https://www.youtube.com/results?search_query=Universo%20Viento%20Estelar%20official%20audio
spotify-13Z3uZXTFpbLBZ8R1rTUKO,ambient,Ambient,Hearing,Sleeping At Last,65,0.11,0.292,sad_low,13Z3uZXTFpbLBZ8R1rTUKO,,,https://www.youtube.com/results?search_query=Sleeping%20At%20Last%20Hearing%20official%20audio
spotify-6TWcSqCntZhH5vyc35kkob,ambient,Ambient,John Wayne,Cigarettes After Sex,65,0.173,0.465,sad_low,6TWcSqCntZhH5vyc35kkob,,,https://www.youtube.com/results?search_query=Cigarettes%20After%20Sex%20John%20Wayne%20official%20audio
spotify-5VYBergVrUDcb8QyEg70cF,ambient,Ambient,Keep on Loving You,Cigarettes After Sex,65,0.116,0.364,sad_low,5VYBergVrUDcb8QyEg70cF,,,https://www.youtube.com/results?search_query=Cigarettes%20After%20Sex%20Keep%20on%20Loving%20You%20official%20audio
spotify-56oReVXIfUO9xkX7pHmEU0,ambient,Ambient,On the Nature of Daylight,"Max Richter, Louisa Fuller, Natalia Bonner, John Metcalfe, Philip Sheppard, Chris Worsey",65,0.0334,0.341,sad_low,56oReVXIfUO9xkX7pHmEU0,,,https://www.youtube.com/results?search_query=Max%20Richter%2C%20Louisa%20Fuller%2C%20Natalia%20Bonner%2C%20John%20Metcalfe%2C%20Philip%20Sheppard%2C%20Chris%20Worsey%20On%20the%20Nature%20of%20Daylight%20official%20audio
spotify-3lSOZb5rruEnFbe9xWELF6,ambient,Ambient,Rue des trois frères,Fabrizio Paterlini,65,0.107,0.169,sad_low,3lSOZb5rruEnFbe9xWELF6,,,https://www.youtube.com/results?search_query=Fabrizio%20Paterlini%20Rue%20des%20trois%20fr%C3%A8res%20official%20audio
spotify-5xbuJuQsTVheVZvX2AJVIv,ambient,Ambient,Spring 1 - 2012,"Max Richter, Daniel Hope, Konzerthaus Kammerorchester Berlin, Andre de Ridder",65,0.163,0.341,sad_low,5xbuJuQsTVheVZvX2AJVIv,,,https://www.youtube.com/results?search_query=Max%20Richter%2C%20Daniel%20Hope%2C%20Konzerthaus%20Kammerorchester%20Berlin%2C%20Andre%20de%20Ridder%20Spring%201%20-%202012%20official%20audio
spotify-7elLKWtTEMCbOmYZ37ci9r,ambient,Ambient,Temple White,Ludovico Einaudi,65,0.212,0.00958,sad_low,7elLKWtTEMCbOmYZ37ci9r,,,https://www.youtube.com/results?search_query=Ludovico%20Einaudi%20Temple%20White%20official%20audio
spotify-1l4pW7Tklvcc3k38rDFMkk,ambient,Ambient,Touch,Cigarettes After Sex,65,0.368,0.5,tense,1l4pW7Tklvcc3k38rDFMkk,,,https://www.youtube.com/results?search_query=Cigarettes%20After%20Sex%20Touch%20official%20audio
spotify-48i1p3R9l9f7zjcHPJysZZ,ambient,Ambient,Wind Song,Ludovico Einaudi,65,0.0616,0.00572,sad_low,48i1p3R9l9f7zjcHPJysZZ,,,https://www.youtube.com/results?search_query=Ludovico%20Einaudi%20Wind%20Song%20official%20audio
spotify-3gFQOMoUwlR6aUZj81gCzu,anime,Anime,One Summer Day,Joe Hisaishi,65,0.0622,0.196,sad_low,3gFQOMoUwlR6aUZj81gCzu,,,https://www.youtube.com/results?search_query=Joe%20Hisaishi%20One%20Summer%20Day%20official%20audio
spotify-7qrBYrivpvfXUPBMmqh3dA,chill,Chill,5:32pm,The Deli,65,0.548,0.186,relaxed,7qrBYrivpvfXUPBMmqh3dA,,,https://www.youtube.com/results?search_query=The%20Deli%205%3A32pm%20official%20audio
spotify-6ZwTqNc7Ln6Dhn5UKNZJHy,chill,Chill,Losing Interest - Slowed Version,boy in skirt,65,0.166,0.0617,sad_low,6ZwTqNc7Ln6Dhn5UKNZJHy,,,https://www.youtube.com/results?search_query=boy%20in%20skirt%20Losing%20Interest%20-%20Slowed%20Version%20official%20audio
spotify-0I9HIOTtaXrX968btEa3DA,classical,Classical,Box of Memories,Josh Kramer,65,0.172,0.0464,sad_low,0I9HIOTtaXrX968btEa3DA,,,https://www.youtube.com/results?search_query=Josh%20Kramer%20Box%20of%20Memories%20official%20audio
spotify-2xizRhme7pYeITbH1NLLGt,classical,Classical,"Tchaikovsky: Swan Lake, Op. 20, Act II: No. 10, Scene. Moderato","Pyotr Ilyich Tchaikovsky, André Previn, London Symphony Orchestra",65,0.071,0.164,sad_low,2xizRhme7pYeITbH1NLLGt,,,https://www.youtube.com/results?search_query=Pyotr%20Ilyich%20Tchaikovsky%2C%20Andr%C3%A9%20Previn%2C%20London%20Symphony%20Orchestra%20Tchaikovsky%3A%20Swan%20Lake%2C%20Op.%2020%2C%20Act%20II%3A%20No.%2010%2C%20Scene.%20Moderato%20official%20audio
spotify-3Dgmyz32dxvtxvUTPS0CUI,classical,Classical,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)","Antonio Vivaldi, Florian Christl",65,0.0972,0.258,sad_low,3Dgmyz32dxvtxvUTPS0CUI,,,https://www.youtube.com/results?search_query=Antonio%20Vivaldi%2C%20Florian%20Christl%20Vivaldi%20Variation%20(Arr.%20for%20Piano%20from%20Concerto%20for%20Strings%20in%20G%20Minor%2C%20RV%20156)%20official%20audio
spotify-2MddqD0MryxIAKS03raHsz,electronic,Electronic,You Wish,Nightmares On Wax,65,0.421,0.244,sad_low,2MddqD0MryxIAKS03raHsz,,,https://www.youtube.com/results?search_query=Nightmares%20On%20Wax%20You%20Wish%20official%20audio
spotify-0S6CXA5LpRDX6b4akgrOot,garage,Garage,Love is a Laserquest,Arctic Monkeys,65,0.554,0.662,happy,0S6CXA5LpRDX6b4akgrOot,,,https://www.youtube.com/results?search_query=Arctic%20Monkeys%20Love%20is%20a%20Laserquest%20official%20audio
spotify-4WmB04GBqS4xPMYN9dHgBw,german,German,Day One,Hans Zimmer,65,0.0658,0.0173,sad_low,4WmB04GBqS4xPMYN9dHgBw,,,https://www.youtube.com/results?search_query=Hans%20Zimmer%20Day%20One%20official%20audio
spotify-5Smmg9SpxnawbuYPKSNcmx,jazz,Jazz,Day Dream,Bill Charlap Trio,65,0.093,0.0951,sad_low,5Smmg9SpxnawbuYPKSNcmx,,,https://www.youtube.com/results?search_query=Bill%20Charlap%20Trio%20Day%20Dream%20official%20audio
spotify-1QIsVlaCz3U5GfsEJE9O8L,jazz,Jazz,Quiet Storm,Shierro,65,0.108,0.526,tense,1QIsVlaCz3U5GfsEJE9O8L,,,https://www.youtube.com/results?search_query=Shierro%20Quiet%20Storm%20official%20audio
spotify-3jiTehDiPwfIxr9MHfPUvb,jazz,Jazz,The Beauty of Everyday Things,Hara Noda,65,0.0865,0.28,sad_low,3jiTehDiPwfIxr9MHfPUvb,,,https://www.youtube.com/results?search_query=Hara%20Noda%20The%20Beauty%20of%20Everyday%20Things%20official%20audio
spotify-20zr2Oef3PVeGRxjmSF5CC,k-pop,K Pop,Blue Side (Outro),j-hope,65,0.083,0.394,sad_low,20zr2Oef3PVeGRxjmSF5CC,,,https://www.youtube.com/results?search_query=j-hope%20Blue%20Side%20(Outro)%20official%20audio
spotify-3MOqT1Ka4jEf9PKSafbDiT,piano,Piano,Dvala,Ever So Blue,65,0.128,0.0902,sad_low,3MOqT1Ka4jEf9PKSafbDiT,,,https://www.youtube.com/results?search_query=Ever%20So%20Blue%20Dvala%20official%20audio
spotify-5LIsR2QFLqxot9tX9huYwi,piano,Piano,From Above,Albin Svensson,65,0.294,0.0737,sad_low,5LIsR2QFLqxot9tX9huYwi,,,https://www.youtube.com/results?search_query=Albin%20Svensson%20From%20Above%20official%20audio
spotify-0sCPbmOcdRcTWVDjHh22id,piano,Piano,Hour of Rest,William Cas,65,0.11,0.00889,sad_low,0sCPbmOcdRcTWVDjHh22id,,,https://www.youtube.com/results?search_query=William%20Cas%20Hour%20of%20Rest%20official%20audio
spotify-7guzWL6scF2bIRud4Mfk9Y,piano,Piano,Tu as disparu,Laetitia Dostie,65,0.363,0.107,sad_low,7guzWL6scF2bIRud4Mfk9Y,,,https://www.youtube.com/results?search_query=Laetitia%20Dostie%20Tu%20as%20disparu%20official%20audio
spotify-6eTRQbYbCnrnm0ghn4eUNd,sleep,Sleep,Allt finns kvar,Eleonora Feldt,65,0.0379,0.0112,sad_low,6eTRQbYbCnrnm0ghn4eUNd,,,https://www.youtube.com/results?search_query=Eleonora%20Feldt%20Allt%20finns%20kvar%20official%20audio
